forum,year,accept,decision_raw,decision_parse_success,title,abstract,keywords_raw,keyword_document,keyword_count,title_length,abstract_length,topic_cluster,link,num_reviews,mean_score,score_std,rating_parse_success_share,confidence_mean,confidence_parse_success_share,mean_sentiment,mean_politeness,mean_toxicity,mean_constructiveness,review_length_mean,confidence_missing,confidence_mean_imputed,mean_score_percentile,year_topic_cluster,parse_status,mean_sentiment_z,within_year_sentiment_median,high_sentiment,borderline_window,sentiment_rank,propensity_score,propensity_logit
QfEssgaXpm,2021,0,Reject,1,Reinforcement Learning for Control with Probabilistic Stability Guarantee,"Reinforcement learning is promising to control dynamical systems for which the traditional control methods are hardly applicable. However, in control theory, the stability of a closed-loop system can be hardly guaranteed using the policy/controller learned solely from samples. In this paper, we will combine Lyapunov's method in control theory and stochastic analysis to analyze the mean square stability of MDP in a model-free manner. Furthermore, the finite sample bounds on the probability of stability are derived as a function of the number M and length T of the sampled trajectories. And we show that there is a lower bound on T and the probability is much more demanding for M than T. Based on the theoretical results, a REINFORCE like algorithm is proposed to learn the controller and the Lyapunov function simultaneously.","['control', 'Lyapunov stability', 'REINFORCE', 'finite-sample bounds']",control ; lyapunov stability ; reinforce ; finite sample bounds,4,8,135,4,https://openreview.net/forum?id=QfEssgaXpm,4,5.5,0.5773502691896258,1.0,3.5,1.0,0.516675,0.6393866130799126,0.0,1.6167236109052934,450.25,0,3.5,0.5015,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.6574582047336419,0.4737330655770449,0,35-65,0.2247191011235955,0.4907887536298077,-0.0368491545813451
RHY_9ZVcTa_,2021,0,Reject,1,On Linear Identifiability of Learned Representations,"Identifiability is a desirable property of a statistical model: it implies that the true model parameters may be estimated to any desired precision, given sufficient computational resources and data. We study identifiability in the context of representation learning: discovering nonlinear data representations that are optimal with respect to some downstream task. When parameterized as deep neural networks, such representation functions lack identifiability in parameter space, because they are overparameterized by design. In this paper, building on recent advances in nonlinear Independent Components Analysis, we aim to rehabilitate identifiability by showing that a large family of discriminative models are in fact identifiable in function space, up to a linear indeterminacy. Many models for representation learning in a wide variety of domains have been identifiable in this sense, including text, images and audio, state-of-the-art at time of publication. We derive sufficient conditions for linear identifiability and provide empirical support for the result on both simulated and real-world data.","['identifiability analysis', 'deep learning', 'representation learning', 'probabilistic discriminative models']",identifiability analysis ; deep learning ; representation learning ; probabilistic discriminative models,4,6,160,11,https://openreview.net/forum?id=RHY_9ZVcTa_,4,5.75,1.2583057392117916,1.0,3.25,1.0,0.49615,0.7112138400493586,0.0,2.407155417026541,344.5,0,3.25,0.6025,2021_11,decision=1;rating_share=1.0;confidence_share=1.0,-0.7200564814204223,0.4737330655770449,0,35-65,0.20973782771535582,0.40288240079431903,-0.3934693676693411
RmcPm9m3tnk,2021,1,Accept (Poster),1,Generative Scene Graph Networks,"Human perception excels at building compositional hierarchies of parts and objects from unlabeled scenes that help systematic generalization. Yet most work on generative scene modeling either ignores the part-whole relationship or assumes access to predefined part labels. In this paper, we propose Generative Scene Graph Networks (GSGNs), the first deep generative model that learns to discover the primitive parts and infer the part-whole relationship jointly from multi-object scenes without supervision and in an end-to-end trainable way. We formulate GSGN as a variational autoencoder in which the latent representation is a tree-structured probabilistic scene graph. The leaf nodes in the latent tree correspond to primitive parts, and the edges represent the symbolic pose variables required for recursively composing the parts into whole objects and then the full scene. This allows novel objects and scenes to be generated both by sampling from the prior and by manual configuration of the pose variables, as we do with graphics engines. We evaluate GSGN on datasets of scenes containing multiple compositional objects, including a challenging Compositional CLEVR dataset that we have developed. We show that GSGN is able to infer the latent scene graph, generalize out of the training regime, and improve data efficiency in downstream tasks.","['object-centric representations', 'generative modeling', 'scene generation', 'variational autoencoders']",object centric representations ; generative modeling ; scene generation ; variational autoencoders,4,4,208,4,https://openreview.net/forum?id=RmcPm9m3tnk,4,5.5,1.0,1.0,3.5,1.0,0.9908,0.4038098107929982,0.0,1.1510775238781563,879.0,0,3.5,0.5015,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,0.7885543620931427,0.4737330655770449,1,35-65,0.9775280898876404,0.8908345122879462,2.0992937108945124
RrIqhkFEpec,2021,0,Reject,1,Isometric Autoencoders,"High dimensional data is often assumed to be concentrated on or near a low-dimensional manifold. Autoencoders (AE) is a popular technique to learn representations of such data by pushing it through a neural network with a low dimension bottleneck while minimizing a reconstruction error. Using high capacity AE often leads to a large collection of minimizers, many of which represent a low dimensional manifold that fits the data well but generalizes poorly. Two sources of bad generalization are: extrinsic, where the learned manifold possesses extraneous parts that are far from the data; and intrinsic, where the encoder and decoder introduce arbitrary distortion in the low dimensional parameterization. An approach taken to alleviate these issues is to add a regularizer that favors a particular solution; common regularizers promote sparsity, small derivatives, or robustness to noise. In this paper, we advocate an isometry (i.e., local distance preserving) regularizer. Specifically, our regularizer encourages: (i) the decoder to be an isometry; and (ii) the encoder to be the decoder’s pseudo-inverse, that is, the encoder extends the inverse of the decoder to the ambient space by orthogonal projection. In a nutshell, (i) and (ii) fix both intrinsic and extrinsic degrees of freedom and provide a non-linear generalization to principal component analysis (PCA). Experimenting with the isometry regularizer on dimensionality reduction tasks produces useful low-dimensional data representations.","['manifold learning', 'autoencoders']",manifold learning ; autoencoders,2,2,227,4,https://openreview.net/forum?id=RrIqhkFEpec,4,5.75,1.2583057392117918,1.0,3.25,1.0,0.553675,0.3677192292395151,0.0,1.1805163475448257,378.25,0,3.25,0.6025,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.5446135646649025,0.4737330655770449,0,35-65,0.26217228464419473,0.34651186209833595,-0.6344073291630736
S5S3eTEmouw,2021,0,Reject,1,Offline Meta-Reinforcement Learning with Advantage Weighting,"This paper introduces the offline meta-reinforcement learning (offline meta-RL) problem setting and proposes an algorithm that performs well in this setting. Offline meta-RL is analogous to the widely successful supervised learning strategy of pre-training a model on a large batch of fixed, pre-collected data (possibly from various tasks) and fine-tuning the model to a new task with relatively little data. That is, in offline meta-RL, we meta-train on fixed, pre-collected data from several tasks and adapt to a new task with a very small amount (less than 5 trajectories) of data from the new task. By nature of being offline, algorithms for offline meta-RL can utilize the largest possible pool of training data available and eliminate potentially unsafe or costly data collection during meta-training. This setting inherits the challenges of offline RL, but it differs significantly because offline RL does not generally consider a) transfer to new tasks or b) limited data from the test task, both of which we face in offline meta-RL. Targeting the offline meta-RL setting, we propose Meta-Actor Critic with Advantage Weighting (MACAW). MACAW is an optimization-based meta-learning algorithm that uses simple, supervised regression objectives for both the inner and outer loop of meta-training. On offline variants of common meta-RL benchmarks, we empirically find that this approach enables fully offline meta-reinforcement learning and achieves notable gains over prior methods.","['offline', 'meta-reinforcement learning', 'meta-learning', 'reinforcement learning', 'maml']",offline ; meta reinforcement learning ; meta learning ; reinforcement learning ; maml,5,7,241,1,https://openreview.net/forum?id=S5S3eTEmouw,4,5.5,0.5773502691896258,1.0,3.75,1.0,0.5529,0.3273395607607834,0.0,1.2013670890980712,841.25,0,3.75,0.5015,2021_1,decision=1;rating_share=1.0;confidence_share=1.0,-0.5469772023960723,0.4737330655770449,0,35-65,0.25842696629213485,0.9306774062473554,2.597141833574726
SQfqNwVoWu,2021,0,Reject,1,Approximate Probabilistic Inference with Composed Flows,"We study the problem of probabilistic inference on the joint distribution defined by a normalizing flow model. Given a pre-trained flow model $p(\\boldsymbol{x})$, we wish to estimate $p(\\boldsymbol{x}_2 \\mid \\boldsymbol{x}_1)$ for some arbitrary partitioning of the variables $\\boldsymbol{x} = (\\boldsymbol{x}_1, \\boldsymbol{x}_2)$. We first show that this task is computationally hard for a large class of flow models. Motivated by this hardness result, we propose a framework for $\\textit{approximate}$ probabilistic inference. Specifically, our method trains a new generative model with the property that its composition with the given model approximates the target conditional distribution. By parametrizing this new distribution as another flow model, we can efficiently train it using variational inference and also handle conditioning under arbitrary differentiable transformations. Since the resulting approximate posterior remains a flow, it offers exact likelihood evaluation, inversion, and efficient sampling. We provide an extensive empirical evidence showcasing the flexibility of our method on a variety of inference tasks with applications to inverse problems. We also experimentally demonstrate that our approach is comparable to simple MCMC baselines in terms of sample quality. Further, we explain the failure of naively applying variational inference and show that our method does not suffer from the same issue.","['normalizing flow', 'probabilistic inference', 'variational inference', 'inverse problem']",normalizing flow ; probabilistic inference ; variational inference ; inverse problem,4,6,207,6,https://openreview.net/forum?id=SQfqNwVoWu,4,5.5,1.2909944487358056,1.0,4.0,1.0,0.965425,0.7742263128026308,0.0,1.0169775037400266,664.75,0,4.0,0.5015,2021_6,decision=1;rating_share=1.0;confidence_share=1.0,0.7111642879919463,0.4737330655770449,1,35-65,0.7865168539325843,0.5493627908227199,0.19809644288720699
TCAmP8zKZ6k,2021,0,Reject,1,Towards a Reliable and Robust Dialogue System for Medical Automatic Diagnosis,"Dialogue system for medical automatic diagnosis (DSMAD) aims to learn an agent that mimics the behavior of a human doctor, i.e. inquiring symptoms and informing diseases. Since DSMAD has been formulated as a Markov decision-making process, many studies apply reinforcement learning methods to solve it. Unfortunately, existing works solely rely on simple diagnostic accuracy to justify the effectiveness of their DSMAD agents while ignoring the medical rationality of the inquiring process. From the perspective of medical application, it's critical to develop an agent that is able to produce reliable and convincing diagnosing processes and also is robust in making diagnosis facing noisy interaction with patients. To this end, we propose a novel DSMAD agent, INS-DS (Introspective Diagnosis System) comprising of two separate yet cooperative modules, i.e., an inquiry module for proposing symptom-inquiries and an introspective module for deciding when to inform a disease. INS-DS is inspired by the introspective decision-making process of human, where the inquiry module first proposes the most valuable symptom inquiry, and then the introspective module intervenes the potential responses of this inquiry and decides to inquire only if the diagnoses of these interventions vary.",,missingkeyword,0,11,195,3,https://openreview.net/forum?id=TCAmP8zKZ6k,4,5.5,1.0,1.0,4.0,1.0,0.476175,0.2647808632957468,0.0,1.227239645541817,595.0,0,4.0,0.5015,2021_3,decision=1;rating_share=1.0;confidence_share=1.0,-0.7809773377818565,0.4737330655770449,0,35-65,0.1947565543071161,0.6076193871993918,0.4373163583012973
TJSOfuZEd1B,2021,0,Reject,1,GeDi: Generative Discriminator Guided Sequence Generation,"While large-scale language models (LMs) are able to imitate the distribution of natural language well enough to generate realistic text, it is difficult to control which regions of the distribution they generate. This is especially problematic because datasets used for training large LMs usually contain significant toxicity, hate, bias, and negativity. We propose GeDi as an efficient method for using smaller LMs as generative discriminators to guide generation from large LMs to make them safer and more controllable. GeDi guides generation at each step by computing classification probabilities for all possible next tokens via Bayes rule by normalizing over two class-conditional distributions; one conditioned on the desired attribute, or control code, and another conditioned on the undesired attribute, or anti control code. We find that GeDi gives controllability on par with or better than the state of the art method in a variety of settings, while also achieving generation speeds more than $30$ times faster. Additionally, training GeDi on only three topics allows us to controllably generate new topics zero-shot from just a keyword. Lastly, we show that GeDi can make GPT-2 and GPT-3 significantly less toxic without sacrificing on linguistic fluency, making it by far the most practical existing method for detoxifying large language models while maintaining a fast generation speed.","['Language modeling', 'controllable generation', 'decoding schemes', 'auto-regressive models', 'language modeling safety']",language modeling ; controllable generation ; decoding schemes ; auto regressive models ; language modeling safety,5,6,214,4,https://openreview.net/forum?id=TJSOfuZEd1B,5,5.2,0.8366600265340756,1.0,4.0,1.0,0.57152,0.2898828370128174,0.0,1.5108982364721797,516.0,0,4.0,0.379,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.49018889974526325,0.4737330655770449,0,35-65,0.27340823970037453,0.5031017489463518,0.012407154943485346
TYXs_y84xRj,2021,1,Accept (Poster),1,PolarNet: Learning to Optimize Polar Keypoints for Keypoint Based Object Detection,"A variety of anchor-free object detectors have been actively proposed as possible alternatives to the mainstream anchor-based detectors that often rely on complicated design of anchor boxes. Despite achieving promising performance on par with anchor-based detectors, the existing anchor-free detectors such as FCOS or CenterNet predict objects based on standard Cartesian coordinates, which often yield poor quality keypoints. Further, the feature representation is also scale-sensitive. In this paper, we propose a new anchor-free keypoint based detector ``PolarNet"", where keypoints are represented as a set of Polar coordinates instead of Cartesian coordinates. The ``PolarNet"" detector learns offsets pointing to the corners of objects in order to learn high quality keypoints. Additionally, PolarNet uses features of corner points to localize objects, making the localization scale-insensitive. Finally in our experiments, we show that PolarNet, an anchor-free detector, outperforms the existing anchor-free detectors, and it is able to achieve highly competitive result on COCO test-dev benchmark ($47.8\\%$ and $50.3\\%$ AP under the single-model single-scale and multi-scale testing) which is on par with the state-of-the-art two-stage anchor-based object detectors. The code and the models are available at https://github.com/XiongweiWu/PolarNetV1","['Object Detection', 'Deep Learning']",object detection ; deep learning,2,11,203,7,https://openreview.net/forum?id=TYXs_y84xRj,4,5.75,2.0615528128088303,1.0,4.5,1.0,0.4004999999999999,0.1307459870382017,0.0,1.8078495221698,383.25,0,4.5,0.6025,2021_7,decision=1;rating_share=1.0;confidence_share=1.0,-1.0117751252737988,0.4737330655770449,0,35-65,0.15355805243445692,0.3876920148995158,-0.45702415117187095
TlS3LBoDj3Z,2021,0,Reject,1,QTRAN++: Improved Value Transformation for Cooperative Multi-Agent Reinforcement Learning,"QTRAN is a multi-agent reinforcement learning (MARL) algorithm capable of learning the largest class of joint-action value functions up to date. However, despite its strong theoretical guarantee, it has shown poor empirical performance in complex environments, such as Starcraft Multi-Agent Challenge (SMAC). In this paper, we identify the performance bottleneck of QTRAN and propose a substantially improved version, coined QTRAN++. Our gains come from (i) stabilizing the training objective of QTRAN, (ii) removing the strict role separation between the action-value estimators of QTRAN, and (iii) introducing a multi-head mixing network for value transformation. Through extensive evaluation, we confirm that our diagnosis is correct, and QTRAN++ successfully bridges the gap between empirical performance and theoretical guarantee. In particular, QTRAN++ newly achieves state-of-the-art performance in the SMAC environment. The code will be released.",['multi-agent reinforcement learning'],multi agent reinforcement learning,1,10,139,1,https://openreview.net/forum?id=TlS3LBoDj3Z,4,5.75,1.2583057392117916,1.0,3.25,1.0,0.9944,0.7863876319758673,0.0,1.454916913715088,561.75,0,3.25,0.6025,2021_1,decision=1;rating_share=1.0;confidence_share=1.0,0.7995338405863172,0.4737330655770449,1,35-65,0.9887640449438202,0.743720567924203,1.065397002799709
Ua5yGJhfgAg,2021,0,Reject,1,Safe Reinforcement Learning with Natural Language Constraints,"In this paper, we tackle the problem of learning control policies for tasks when provided with constraints in natural language. In contrast to instruction following, language here is used not to specify goals, but rather to describe situations that an agent must avoid during its exploration of the environment. Specifying constraints in natural language also differs from the predominant paradigm in safe reinforcement learning, where safety criteria are enforced by hand-defined cost functions. While natural language allows for easy and flexible specification of safety constraints and budget limitations, its ambiguous nature presents a challenge when mapping these specifications into representations that can be used by techniques for safe reinforcement learning. To address this, we develop a model that contains two components: (1) a constraint interpreter to encode natural language constraints into vector representations capturing spatial and temporal information on forbidden states, and (2) a policy network that uses these representations to output a policy with minimal constraint violations. Our model is end-to-end differentiable and we train it using a recently proposed algorithm for constrained policy optimization. To empirically demonstrate the effectiveness of our approach, we create a new benchmark task for autonomous navigation with crowd-sourced free-form text specifying three different types of constraints. Our method outperforms several baselines by achieving 6-7 times higher returns and 76% fewer constraint violations on average. Dataset and code to reproduce our experiments are available at https://sites.google.com/view/polco-hazard-world/.","['Safe reinforcement learning', 'Language grounding']",safe reinforcement learning ; language grounding,2,7,240,1,https://openreview.net/forum?id=Ua5yGJhfgAg,4,5.75,0.957427107756338,1.0,3.5,1.0,0.965225,0.245013024801164,0.0,0.7169768255482096,484.0,0,3.5,0.6025,2021_1,decision=1;rating_share=1.0;confidence_share=1.0,0.7105543169645478,0.4737330655770449,1,35-65,0.7790262172284644,0.6400972195883678,0.5757861298572902
UmrVpylRExB,2021,0,Reject,1,Dual-Tree Wavelet Packet CNNs for Image Classification,"In this paper, we target an important issue of deep convolutional neural networks (CNNs) — the lack of a mathematical understanding of their properties. We present an explicit formalism that is motivated by the similarities between trained CNN kernels and oriented Gabor filters for addressing this problem. The core idea is to constrain the behavior of convolutional layers by splitting them into a succession of wavelet packet decompositions, which are modulated by freely-trained mixture weights. We evaluate our approach with three variants of wavelet decompositions with the AlexNet architecture for image classification as an example. The first variant relies on the separable wavelet packet transform while the other two implement the 2D dual-tree real and complex wavelet packet transforms, taking advantage of their feature extraction properties such as directional selectivity and shift invariance. Our experiments show that we achieve the accuracy rate of standard AlexNet, but with a significantly lower number of parameters, and an interpretation of the network that is grounded in mathematical theory.","['convolutional neural networks', 'wavelet packet transform', 'dual-tree wavelet packet transform', 'image classification', 'deep learning', 'image processing']",convolutional neural networks ; wavelet packet transform ; dual tree wavelet packet transform ; image classification ; deep learning ; image processing,6,8,166,12,https://openreview.net/forum?id=UmrVpylRExB,4,5.5,1.914854215512676,1.0,3.5,1.0,0.953425,0.6899607870974094,0.0,1.1337325871120774,384.25,0,3.5,0.5015,2021_12,decision=1;rating_share=1.0;confidence_share=1.0,0.6745660263480309,0.4737330655770449,1,35-65,0.700374531835206,0.34684624897099214,-0.6329309596824779
V8YXffoDUSa,2021,0,Reject,1,Iterative convergent computation is not a useful inductive bias for ResNets,"Recent work has suggested that feedforward residual neural networks (ResNets) approximate iterative recurrent computations. Iterative computations are useful in many domains, so they might provide good solutions for neural networks to learn. Here we quantify the degree to which ResNets learn iterative solutions and introduce a regularization approach that encourages learning of iterative solutions. Iterative methods are characterized by two properties: iteration and convergence. To quantify these properties, we define three indices of iterative convergence. Consistent with previous work, we show that, even though ResNets can express iterative solutions, they do not learn them when trained conventionally on computer vision tasks. We then introduce regularizations to encourage iterative convergent computation and test whether this provides a useful inductive bias. To make the networks more iterative, we manipulate the degree of weight sharing across layers using soft gradient coupling. This new method provides a form of recurrence regularization and can interpolate smoothly between an ordinary ResNet and a ``recurrent"" ResNet (i.e., one that uses identical weights across layers and thus could be physically implemented with a recurrent network computing the successive stages iteratively across time). To make the networks more convergent we impose a Lipschitz constraint on the residual functions using spectral normalization. The three indices of iterative convergence reveal that the gradient coupling and the Lipschitz constraint succeed at making the networks iterative and convergent, respectively. However, neither recurrence regularization nor spectral normalization improve classification accuracy on standard visual recognition tasks (MNIST, CIFAR-10, CIFAR-100) or on challenging recognition tasks with partial occlusions (Digitclutter). Iterative convergent computation, in these tasks, does not provide a useful inductive bias for ResNets.","['Residual neural networks', 'Recurrent neural networks', 'Computer vision']",residual neural networks ; recurrent neural networks ; computer vision,3,11,269,12,https://openreview.net/forum?id=V8YXffoDUSa,4,5.25,0.5,1.0,3.75,1.0,0.98645,0.4559209465627982,0.0,1.0826615126225514,831.75,0,3.75,0.405,2021_12,decision=1;rating_share=1.0;confidence_share=1.0,0.7752874922472235,0.4737330655770449,1,35-65,0.9363295880149812,0.8160525087890343,1.4898283588712966
VCAXR34cp59,2021,0,Reject,1,On Disentangled Representations Extracted from Pretrained GANs,"Constructing disentangled representations is known to be a difficult task, especially in the unsupervised scenario. The dominating paradigm of unsupervised disentanglement is currently to train a generative model that separates different factors of variation in its latent space. This separation is typically enforced by training with specific regularization terms in the model's objective function. These terms, however, introduce additional hyperparameters responsible for the trade-off between disentanglement and generation quality. While tuning these hyperparameters is crucial for proper disentanglement, it is often unclear how to tune them without external supervision. This paper investigates an alternative route to disentangled representations. Namely, we propose to extract such representations from the state-of-the-art GANs trained without disentangling terms in their objectives. This paradigm of post hoc disentanglement employs little or no hyperparameters when learning representations, while achieving results on par with existing state-of-the-art, as shown by comparison in terms of established disentanglement metrics, fairness, and the abstract reasoning task. All our code and models are publicly available.","['Disentanglement', 'representations', 'GANs']",disentanglement ; representations ; gans,3,7,169,4,https://openreview.net/forum?id=VCAXR34cp59,3,5.666666666666667,1.5275252316519468,1.0,3.6666666666666665,1.0,0.9591666666666666,0.3128838625986307,0.0,1.08764533504952,977.6666666666666,0,3.6666666666666665,0.557,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,0.6920772779262654,0.4737330655770449,1,35-65,0.7415730337078652,0.9349358519024138,2.6651042422989555
VRgITLy0l2,2021,0,Reject,1,A priori guarantees of finite-time convergence for Deep Neural Networks,"In this paper, we perform Lyapunov based analysis of the loss function to derive an a priori upper bound on the settling time of deep neural networks. While previous studies have attempted to understand deep learning using control theory framework, there is limited work on a priori finite time convergence analysis. Drawing from the advances in analysis of finite-time control of non-linear systems, we provide a priori guarantees of finite-time convergence in a deterministic control theoretic setting. We formulate the supervised learning framework as a control problem where weights of the network are control inputs and learning translates into a tracking problem. An analytical formula for finite-time upper bound on settling time is provided a priori under the assumptions of boundedness of input. Finally, we prove that our loss function is robust against input perturbations.",,missingkeyword,0,11,139,3,https://openreview.net/forum?id=VRgITLy0l2,4,5.5,1.7320508075688772,1.0,3.5,1.0,-0.04495,0.6079395586344138,0.0,0.9739278846681254,298.5,0,3.5,0.5015,2021_3,decision=1;rating_share=1.0;confidence_share=1.0,-2.37033309604731,0.4737330655770449,0,35-65,0.033707865168539325,0.2328037197473271,-1.1925469810602747
VYfotZsQV5S,2021,0,Reject,1,MISSO: Minimization by Incremental Stochastic Surrogate Optimization for Large Scale Nonconvex and Nonsmooth Problems,"Many constrained, nonconvex and nonsmooth optimization problems can be tackled using the majorization-minimization (MM) method which alternates between constructing a surrogate function which upper bounds the objective function, and then minimizing this surrogate. For problems which minimize a finite sum of functions, a stochastic version of the MM method selects a batch of functions at random at each iteration and optimizes the accumulated surrogate. However, in many cases of interest such as variational inference for latent variable models, the surrogate functions are expressed as an expectation. In this contribution, we propose a doubly stochastic MM method based on Monte Carlo approximation of these stochastic surrogates. We establish asymptotic and non-asymptotic convergence of our scheme in a constrained, nonconvex, nonsmooth optimization setting. We apply our new framework for inference of logistic regression model with missing data and for variational inference of Bayesian variants of LeNet-5 and Resnet-18 on respectively the MNIST and CIFAR-10 datasets.","['nonconvex', 'optimization', 'stochastic', 'sampling', 'MCMC', 'majorization-minimization']",nonconvex ; optimization ; stochastic ; sampling ; mcmc ; majorization minimization,6,14,155,4,https://openreview.net/forum?id=VYfotZsQV5S,5,5.4,1.5165750888103102,1.0,3.2,1.0,0.6037,0.5389501787869106,0.0,0.8569542746770947,265.0,0,3.2,0.4615,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.39204456143683003,0.4737330655770449,0,35-65,0.29213483146067415,0.18783296441381073,-1.464152947125799
VbCVU10R7K,2021,0,Reject,1,Offline policy selection under Uncertainty,"The presence of uncertainty in policy evaluation significantly complicates the process of policy ranking and selection in real-world settings. We formally consider offline policy selection as learning preferences over a set of policy prospects given a fixed experience dataset. While one can select or rank policies based on point estimates of their policy values or high-confidence intervals, access to the full distribution over one's belief of the policy value enables more flexible selection algorithms under a wider range of downstream evaluation metrics. We propose BayesDICE for estimating this belief distribution in terms of posteriors of distribution correction ratios derived from stochastic constraints (as opposed to explicit likelihood, which is not available). Empirically, BayesDICE is highly competitive to existing state-of-the-art approaches in confidence interval estimation. More importantly, we show how the belief distribution estimated by BayesDICE may be used to rank policies with respect to any arbitrary downstream policy selection metric, and we empirically demonstrate that this selection procedure significantly outperforms existing approaches, such as ranking policies according to mean or high-confidence lower bound value estimates.","['Off-policy selection', 'reinforcement learning', 'Bayesian inference']",off policy selection ; reinforcement learning ; bayesian inference,3,5,181,1,https://openreview.net/forum?id=VbCVU10R7K,3,5.666666666666667,0.5773502691896258,1.0,3.6666666666666665,1.0,0.9887333333333334,0.1935646053293112,0.0,1.870286576168929,410.0,0,3.6666666666666665,0.557,2021_1,decision=1;rating_share=1.0;confidence_share=1.0,0.7822513281433573,0.4737330655770449,1,35-65,0.9662921348314607,0.6298853952309281,0.5317251902086216
VcB4QkSfyO,2021,1,Accept (Poster),1,Estimating Lipschitz constants of monotone deep equilibrium models,"Several methods have been proposed in recent years to provide bounds on the Lipschitz constants of deep networks, which can be used to provide robustness guarantees, generalization bounds, and characterize the smoothness of decision boundaries. However, existing bounds get substantially weaker with increasing depth of the network, which makes it unclear how to apply such bounds to recently proposed models such as the deep equilibrium (DEQ) model, which can be viewed as representing an infinitely-deep network. In this paper, we show that monotone DEQs, a recently-proposed subclass of DEQs, have Lipschitz constants that can be bounded as a simple function of the strong monotonicity parameter of the network. We derive simple-yet-tight bounds on both the input-output mapping and the weight-output mapping defined by these networks, and demonstrate that they are small relative to those for comparable standard DNNs. We show that one can use these bounds to design monotone DEQ models, even with e.g. multi-scale convolutional structure, that still have constraints on the Lipschitz constant. We also highlight how to use these bounds to develop PAC-Bayes generalization bounds that do not depend on any depth of the network, and which avoid the exponential depth-dependence of comparable DNN bounds.","['deep equilibrium models', 'Lipschitz constants']",deep equilibrium models ; lipschitz constants,2,8,208,4,https://openreview.net/forum?id=VcB4QkSfyO,5,5.8,0.8366600265340753,1.0,4.0,1.0,0.60456,0.5463807535525771,0.0,1.5509631955946852,658.6,0,4.0,0.6415,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.38942168601901617,0.4737330655770449,0,35-65,0.299625468164794,0.7074786513374184,0.883169803384904
WGWzwdjm8mS,2021,0,Reject,1,Early Stopping by Gradient Disparity,"Validation-based early-stopping methods are one of the most popular techniques used to avoid over-training deep neural networks. They require to set aside a reliable unbiased validation set, which can be expensive in applications offering limited amounts of data. In this paper, we propose to use \\emph{gradient disparity}, which we define as the $\\ell_2$ norm distance between the gradient vectors of two batches drawn from the training set. It comes from a probabilistic upper bound on the difference between the classification errors over a given batch, when the network is trained on this batch and when the network is trained on another batch of points sampled from the same dataset. We empirically show that gradient disparity is a very promising early-stopping criterion when data is limited, because it uses all the training samples during training. Furthermore, we show in a wide range of experimental settings that gradient disparity is not only strongly related to the usual generalization error between the training and test sets, but that it is also much more informative about the level of label noise.","['Supervised Representation Learning', 'Deep Neural Networks', 'Generalization', 'Early Stopping']",supervised representation learning ; deep neural networks ; generalization ; early stopping,4,5,182,12,https://openreview.net/forum?id=WGWzwdjm8mS,4,5.5,1.0,1.0,3.5,1.0,-0.08165,0.3749469112518855,0.0,0.9277188784714572,301.5,0,3.5,0.5015,2021_12,decision=1;rating_share=1.0;confidence_share=1.0,-2.4822627795749517,0.4737330655770449,0,35-65,0.0299625468164794,0.2786279044973342,-0.951277870640436
WMUSP41HQWS,2021,0,Reject,1,DISE: Dynamic Integrator Selection to Minimize Forward Pass Time in Neural ODEs,"Neural ordinary differential equations (Neural ODEs) are appreciated for their ability to significantly reduce the number of parameters when constructing a neural network. On the other hand, they are sometimes blamed for their long forward-pass inference time, which is incurred by solving integral problems. To improve the model accuracy, they rely on advanced solvers, such as the Dormand--Prince (DOPRI) method. To solve an integral problem, however, it requires at least tens (or sometimes thousands) of steps in many Neural ODE experiments. In this work, we propose to i) directly regularize the step size of DOPRI to make the forward-pass faster and ii) dynamically choose a simpler integrator than DOPRI for a carefully selected subset of input. Because it is not the case that every input requires the advanced integrator, we design an auxiliary neural network to choose an appropriate integrator given input to decrease the overall inference time without significantly sacrificing accuracy. We consider the Euler method, the fourth-order Runge--Kutta (RK4) method, and DOPRI as selection candidates. We found that 10-30% of cases can be solved with simple integrators in our experiments. Therefore, the overall number of functional evaluations (NFE) decreases up to 78% with improved accuracy.","['Neural ODE', 'DOPRI']",neural ode ; dopri,2,12,200,4,https://openreview.net/forum?id=WMUSP41HQWS,4,5.25,0.957427107756338,1.0,3.25,1.0,0.603775,0.3729856524443214,0.0,1.17964492168623,541.5,0,3.25,0.405,2021_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.39181582230155576,0.4737330655770449,0,35-65,0.2958801498127341,0.4759855593593211,-0.09613172612508111
